gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,type,action,nflId,tackle,assist,forcedFumble,pff_missedTackle
2022091101,3789,46093,D.J. Moore,(2:14) (Shotgun) B.Mayfield pass short left to D.Moore to CAR 46 for 26 yards (G.Delpit).,4,1,10,CAR,CLE,CAR,20,2:14,21,23,C,10.0,,26,26,N,30,SHOTGUN,7.0,0.797172129,0.418137293,0.581862707,0.149397358,-0.149397358,1.326605903,0.998723066,,,,,pass short left,pass short left,44974.0,0.0,0.0,0.0,1.0
2022091101,3789,46093,D.J. Moore,(2:14) (Shotgun) B.Mayfield pass short left to D.Moore to CAR 46 for 26 yards (G.Delpit).,4,1,10,CAR,CLE,CAR,20,2:14,21,23,C,10.0,,26,26,N,30,SHOTGUN,7.0,0.797172129,0.418137293,0.581862707,0.149397358,-0.149397358,1.326605903,0.998723066,,,,,pass short left,pass short left,44903.0,0.0,0.0,0.0,1.0
2022103004,208,44831,O.J. Howard,(11:27) D.Mills pass short right to O.Howard to HST 38 for no gain (T.Tart).,1,1,10,HOU,TEN,HOU,38,11:27,0,0,C,-6.0,,0,0,N,72,I_FORM,7.0,0.624127686,0.604333244,0.395666756,-0.006933536,0.006933536,2.140863579,-0.486543044,,,,,pass short right,pass short right,53073.0,1.0,0.0,0.0,0.0
2022100204,3159,41349,Logan Thomas,(10:34) (Shotgun) C.Wentz pass short left to L.Thomas to DAL 19 for 6 yards (M.Hooker).,4,2,5,WAS,DAL,DAL,25,10:34,22,10,C,3.0,,6,6,N,35,SHOTGUN,7.0,0.577654123,0.862495884,0.137504116,-0.000880789,0.000880789,4.075945047,0.51601766,,,,,pass short left,pass short left,44827.0,1.0,0.0,0.0,0.0
2022100913,2604,44927,Samaje Perine,"(6:08) (Shotgun) J.Burrow pass short right to S.Perine to BLT 13 for 7 yards (M.Harrison). Penalty on BLT-M.Peters, Illegal Use of Hands, declined.",3,3,6,CIN,BAL,BAL,20,6:08,13,10,C,2.0,0.0,7,7,N,30,SHOTGUN,6.0,0.981303453,0.541284341,0.458715659,-0.041198302,0.041198302,3.804149633,1.304587285,Illegal Use of Hands,,42361.0,,pass short right,pass short right,52506.0,1.0,0.0,0.0,0.0
2022100913,2604,44927,Samaje Perine,"(6:08) (Shotgun) J.Burrow pass short right to S.Perine to BLT 13 for 7 yards (M.Harrison). Penalty on BLT-M.Peters, Illegal Use of Hands, declined.",3,3,6,CIN,BAL,BAL,20,6:08,13,10,C,2.0,0.0,7,7,N,30,SHOTGUN,6.0,0.981303453,0.541284341,0.458715659,-0.041198302,0.041198302,3.804149633,1.304587285,Illegal Use of Hands,,42361.0,,pass short right,pass short right,52436.0,0.0,0.0,0.0,1.0
2022101603,2049,53556,Kylen Granson,(:47) (Shotgun) M.Ryan pass short right to K.Granson pushed ob at JAX 29 for 15 yards (D.Lloyd).,2,3,10,IND,JAX,JAX,44,0:47,10,14,C,15.0,,15,15,N,54,SHOTGUN,5.0,0.97677964,0.479001824,0.520998176,0.054271299,-0.054271299,2.142048408,1.375014434,,,,,pass short right,pass short right,54492.0,1.0,0.0,0.0,0.0
2022092511,1835,48119,Penny Hart,(2:00) (Shotgun) G.Smith pass short middle to P.Hart to SEA 48 for 15 yards (R.Grant).,2,1,10,SEA,ATL,SEA,33,2:00,17,17,C,7.0,,15,15,N,77,EMPTY,5.0,0.684155285,0.570091058,0.429908942,0.014947388,-0.014947388,1.855866078,0.689826682,,,,,pass short middle,pass short middle,53469.0,1.0,0.0,0.0,0.0
2022092511,1835,48119,Penny Hart,(2:00) (Shotgun) G.Smith pass short middle to P.Hart to SEA 48 for 15 yards (R.Grant).,2,1,10,SEA,ATL,SEA,33,2:00,17,17,C,7.0,,15,15,N,77,EMPTY,5.0,0.684155285,0.570091058,0.429908942,0.014947388,-0.014947388,1.855866078,0.689826682,,,,,pass short middle,pass short middle,52527.0,0.0,0.0,0.0,1.0
2022100209,266,46118,Dallas Goedert,(11:51) (Shotgun) J.Hurts pass short left to D.Goedert pushed ob at PHI 36 for 8 yards (R.Jenkins).,1,1,15,PHI,JAX,PHI,28,11:51,0,0,C,-3.0,,8,8,N,38,EMPTY,6.0,0.693622112,0.656891307,0.343108693,-0.004176298,0.004176298,1.044620036,0.586085914,,,,,pass short left,pass short left,44926.0,1.0,0.0,0.0,0.0
2022101603,2677,52442,Michael Pittman,"(7:27) (No Huddle, Shotgun) M.Ryan pass short middle to M.Pittman to JAX 24 for 18 yards (T.Campbell). JAX-R.Jenkins was injured during the play.",3,2,10,IND,JAX,JAX,42,7:27,13,21,C,5.0,,18,18,N,52,SHOTGUN,6.0,0.622799218,0.336943608,0.663056392,0.049349125,-0.049349125,2.856168871,1.726220941,,,,,pass short middle,pass short middle,53462.0,1.0,0.0,0.0,0.0
2022103009,1152,52474,Antonio Gibson,(8:02) T.Heinicke pass short left to A.Gibson to WAS 30 for -4 yards (G.Stewart).,2,1,10,WAS,IND,WAS,34,8:02,3,7,C,-4.0,,-4,-4,N,76,SINGLEBACK,7.0,0.386037618,0.359364364,0.640635636,0.020264361,-0.020264361,1.71319719,-1.169193169,,,,,pass short left,pass short left,44957.0,1.0,0.0,0.0,0.0
2022103011,597,42412,Tyler Lockett,(6:05) G.Smith pass short left to T.Lockett ran ob at NYG 46 for 13 yards (J.Smith).,1,1,10,SEA,NYG,SEA,41,6:05,0,0,C,7.0,,13,13,N,69,SINGLEBACK,6.0,0.609197915,0.678550407,0.321449593,0.013284747,-0.013284747,2.356475001,0.818586725,,,,,pass short left,pass short left,43323.0,1.0,0.0,0.0,0.0
2022102305,2564,39989,Robert Woods,"(1:48) (Shotgun) R.Tannehill pass short right to R.Woods to IND 48 for 7 yards (Z.Franklin, K.Moore).",3,3,4,TEN,IND,TEN,45,1:48,13,7,C,5.0,,7,7,N,55,SHOTGUN,5.0,0.954925478,0.806475583,0.193524417,0.037611235,-0.037611235,1.305631587,1.602405697,,,,,pass short right,pass short right,46304.0,1.0,0.0,0.0,0.0
2022102305,2564,39989,Robert Woods,"(1:48) (Shotgun) R.Tannehill pass short right to R.Woods to IND 48 for 7 yards (Z.Franklin, K.Moore).",3,3,4,TEN,IND,TEN,45,1:48,13,7,C,5.0,,7,7,N,55,SHOTGUN,5.0,0.954925478,0.806475583,0.193524417,0.037611235,-0.037611235,1.305631587,1.602405697,,,,,pass short right,pass short right,45287.0,0.0,1.0,0.0,0.0
2022103003,371,53435,Jaylen Waddle,(8:53) (Shotgun) T.Tagovailoa pass short left to J.Waddle to DET 35 for 9 yards (A.Parker).,1,4,4,MIA,DET,DET,44,8:53,7,0,C,7.0,,9,9,N,54,SHOTGUN,5.0,0.97310853,0.636371765,0.363628235,-0.107346985,0.107346985,0.04264011,3.939041892,,,,,pass short left,pass short left,53957.0,1.0,0.0,0.0,0.0
2022100204,4070,53553,John Bates,"(:18) (Shotgun) C.Wentz pass short right to J.Bates to WAS 39 for 2 yards (A.Brown). FUMBLES (A.Brown), and recovers at WAS 37.",4,2,3,WAS,DAL,WAS,37,0:18,25,10,C,1.0,,0,0,N,73,SHOTGUN,4.0,0.975947201,0.997134537,0.002865463,0.002865463,-0.002865463,0.405403812,-0.405403812,,,,,pass short right,pass short right,43478.0,1.0,0.0,1.0,0.0
2022092510,3622,39983,Zach Ertz,"(5:07) (No Huddle, Shotgun) K.Murray pass short right to Z.Ertz pushed ob at ARZ 28 for 5 yards (A.Donald) [T.Lewis].",4,1,10,ARI,LA,ARI,23,5:07,9,20,C,-2.0,,5,5,N,33,SHOTGUN,6.0,0.89556998,0.041749126,0.958250874,-0.005694341,0.005694341,0.834911867,0.008680967,,,,,pass short right,pass short right,41239.0,1.0,0.0,0.0,0.0
2022101603,3960,47842,Parris Campbell,"(1:28) (No Huddle, Shotgun) M.Ryan pass short middle to P.Campbell to JAX 44 for 7 yards (S.Griffin) [D.Hamilton].",4,2,5,IND,JAX,IND,49,1:28,26,27,C,7.0,,7,7,N,59,SHOTGUN,6.0,0.926013708,0.655142517,0.344857483,0.074237404,-0.074237404,2.373493784,0.633525745,,,,,pass short middle,pass short middle,44902.0,1.0,0.0,0.0,0.0
2022100911,1646,53439,DeVonta Smith,"(4:54) (No Huddle, Shotgun) J.Hurts pass short right to D.Smith to PHI 40 for 9 yards (B.Murphy, J.Thompson). PHI-J.Kelce was injured during the play.",2,2,4,PHI,ARI,PHI,31,4:54,7,14,C,7.0,,9,9,N,41,SHOTGUN,6.0,0.468515545,0.188963203,0.811036797,-0.003890613,0.003890613,0.894748328,0.692869666,,,,,pass short right,pass short right,47816.0,1.0,0.0,0.0,0.0
2022100911,1646,53439,DeVonta Smith,"(4:54) (No Huddle, Shotgun) J.Hurts pass short right to D.Smith to PHI 40 for 9 yards (B.Murphy, J.Thompson). PHI-J.Kelce was injured during the play.",2,2,4,PHI,ARI,PHI,31,4:54,7,14,C,7.0,,9,9,N,41,SHOTGUN,6.0,0.468515545,0.188963203,0.811036797,-0.003890613,0.003890613,0.894748328,0.692869666,,,,,pass short right,pass short right,49410.0,0.0,1.0,0.0,0.0
2022101300,1088,54614,Cole Turner,(9:06) (Shotgun) C.Wentz pass short right to C.Turner to WAS 28 for 5 yards (K.Gordon).,2,2,10,WAS,CHI,WAS,23,9:06,0,0,C,1.0,,5,5,N,87,SHOTGUN,6.0,0.53149277,0.442770053,0.557229947,0.003647849,-0.003647849,0.623402906,-0.274344756,,,,,pass short right,pass short right,54504.0,1.0,0.0,0.0,0.0
2022102307,4027,42358,Melvin Gordon,"(1:13) (No Huddle, Shotgun) B.Rypien pass short left to M.Gordon pushed ob at DEN 37 for 13 yards (D.Reed).",4,2,6,DEN,NYJ,DEN,24,1:13,9,16,C,3.0,,13,13,N,34,SHOTGUN,6.0,0.926948965,0.047438394,0.952561606,0.027968676,-0.027968676,0.443908284,0.740589771,,,,,pass short left,pass short left,46211.0,1.0,0.0,0.0,0.0
2022090800,438,53678,Ben Skowronek,(6:48) M.Stafford pass short left to B.Skowronek pushed ob at BUF 43 for 4 yards (C.Benford).,1,1,10,LA,BUF,BUF,47,6:48,0,7,C,-1.0,,4,4,N,63,SINGLEBACK,6.0,0.496193051,0.328491032,0.671508968,-0.004217234,0.004217234,3.158204283,-0.238343732,,,,,pass short left,pass short left,54650.0,1.0,0.0,0.0,0.0
2022101606,921,52500,Devin Duvernay,(12:51) (Shotgun) L.Jackson pass short right to D.Duvernay pushed ob at BLT 39 for 14 yards (A.Jackson).,2,1,10,BAL,NYG,BAL,25,12:51,0,0,C,-2.0,,14,14,N,35,SHOTGUN,8.0,0.277536482,0.245667959,0.754332041,-0.013669096,0.013669096,1.606455657,0.686600717,,,,,pass short right,pass short right,44830.0,1.0,0.0,0.0,0.0
2022101606,921,52500,Devin Duvernay,(12:51) (Shotgun) L.Jackson pass short right to D.Duvernay pushed ob at BLT 39 for 14 yards (A.Jackson).,2,1,10,BAL,NYG,BAL,25,12:51,0,0,C,-2.0,,14,14,N,35,SHOTGUN,8.0,0.277536482,0.245667959,0.754332041,-0.013669096,0.013669096,1.606455657,0.686600717,,,,,pass short right,pass short right,43323.0,0.0,0.0,0.0,1.0
2022100904,277,40488,Adam Thielen,(9:21) K.Cousins pass short middle to A.Thielen to CHI 10 for 3 yards (N.Morrow).,1,1,10,MIN,CHI,CHI,13,9:21,0,0,C,3.0,,3,3,N,23,SINGLEBACK,6.0,0.732312918,0.735550478,0.264449522,-0.002833109,0.002833109,5.139917683,-0.314190826,,,,,pass short middle,pass short middle,45345.0,1.0,0.0,0.0,0.0
2022091810,905,45339,Pharaoh Brown,(4:43) (Shotgun) D.Mills pass short middle to P.Brown pushed ob at DEN 46 for 18 yards (R.Darby).,1,2,10,HOU,DEN,HOU,36,4:43,3,0,C,3.0,,18,18,N,74,SHOTGUN,6.0,0.581196487,0.80321184,0.19678816,-0.024483757,0.024483757,1.599503033,1.556556283,,,,,pass short middle,pass short middle,42393.0,1.0,0.0,0.0,0.0
2022091810,905,45339,Pharaoh Brown,(4:43) (Shotgun) D.Mills pass short middle to P.Brown pushed ob at DEN 46 for 18 yards (R.Darby).,1,2,10,HOU,DEN,HOU,36,4:43,3,0,C,3.0,,18,18,N,74,SHOTGUN,6.0,0.581196487,0.80321184,0.19678816,-0.024483757,0.024483757,1.599503033,1.556556283,,,,,pass short middle,pass short middle,42929.0,0.0,0.0,0.0,1.0
2022102309,1759,52552,DeeJay Dallas,(6:19) (Shotgun) G.Smith pass short right to D.Dallas to SEA 42 for 3 yards (N.Adderley).,2,3,7,SEA,LAC,SEA,39,6:19,14,17,C,0.0,,3,3,N,49,SHOTGUN,5.0,0.977140665,0.459724553,0.540275447,0.025602229,-0.025602229,1.303210997,-1.114098144,,,,,pass short right,pass short right,47843.0,1.0,0.0,0.0,0.0
2022092503,188,53079,Reggie Gilliam,"(12:27) (Shotgun) J.Allen pass short right to R.Gilliam to MIA 8 for 8 yards (Br.Jones, E.Roberts).",1,1,10,BUF,MIA,MIA,16,12:27,0,0,C,5.0,,8,8,N,94,SHOTGUN,6.0,0.586995959,0.333048983,0.666951017,-0.000298174,0.000298174,5.283630994,0.362668925,,,,,pass short right,pass short right,52478.0,1.0,0.0,0.0,0.0
2022092503,188,53079,Reggie Gilliam,"(12:27) (Shotgun) J.Allen pass short right to R.Gilliam to MIA 8 for 8 yards (Br.Jones, E.Roberts).",1,1,10,BUF,MIA,MIA,16,12:27,0,0,C,5.0,,8,8,N,94,SHOTGUN,6.0,0.586995959,0.333048983,0.666951017,-0.000298174,0.000298174,5.283630994,0.362668925,,,,,pass short right,pass short right,43503.0,0.0,1.0,0.0,0.0
2022102307,2884,53536,Michael Carter,(4:31) (Shotgun) Z.Wilson pass short right to Mi.Carter pushed ob at NYJ 22 for 8 yards (D.Mathis).,3,1,10,NYJ,DEN,NYJ,14,4:31,9,10,C,0.0,,8,8,N,24,SHOTGUN,6.0,0.453768224,0.385786958,0.614213042,-0.018526778,0.018526778,0.463543237,0.377264259,,,,,pass short right,pass short right,54580.0,1.0,0.0,0.0,0.0
2022092504,2873,52584,K.J. Osborn,(2:00) (Shotgun) K.Cousins pass short left to K.Osborn to MIN 40 for 4 yards (J.Okudah).,3,1,10,MIN,DET,MIN,36,2:00,14,24,C,4.0,,4,4,N,74,SHOTGUN,7.0,0.602378607,0.270739187,0.729260813,0.000244223,-0.000244223,1.933686428,-0.049816766,,,,,pass short left,pass short left,52411.0,1.0,0.0,0.0,0.0
2022110602,2368,55014,Raheem Blackshear,(11:44) (Shotgun) B.Mayfield pass short right to R.Blackshear to CIN 8 for no gain (V.Bell).,3,2,7,CAR,CIN,CIN,8,11:44,35,0,C,-1.0,,0,0,N,18,SHOTGUN,7.0,0.85107708,0.997216172,0.002783828,0.000547881,-0.000547881,4.977547986,-0.874077925,,,,,pass short right,pass short right,43350.0,1.0,0.0,0.0,0.0
2022100300,3623,44881,Cooper Kupp,(2:30) (Shotgun) M.Stafford pass short middle to C.Kupp to SF 24 for 13 yards (T.Hufanga). 2 YAC,4,4,10,LA,SF,SF,37,2:30,24,9,C,11.0,,13,13,N,47,SHOTGUN,6.0,0.996206045,0.996512789,0.003487211,-0.001206697,0.001206697,0.793356286,3.14885948,,,,,pass short middle,pass short middle,53609.0,1.0,0.0,0.0,0.0
2022100207,2506,43334,Derrick Henry,"(7:21) R.Tannehill pass short left to D.Henry to TEN 28 for 3 yards (R.McLeod, B.Okereke).",3,1,10,TEN,IND,TEN,25,7:21,17,24,C,-1.0,,3,3,N,35,I_FORM,7.0,0.436739028,0.253353093,0.746646907,-0.001235101,0.001235101,1.372619075,-0.466712811,,,,,pass short left,pass short left,38843.0,1.0,0.0,0.0,0.0
2022100207,2506,43334,Derrick Henry,"(7:21) R.Tannehill pass short left to D.Henry to TEN 28 for 3 yards (R.McLeod, B.Okereke).",3,1,10,TEN,IND,TEN,25,7:21,17,24,C,-1.0,,3,3,N,35,I_FORM,7.0,0.436739028,0.253353093,0.746646907,-0.001235101,0.001235101,1.372619075,-0.466712811,,,,,pass short left,pass short left,47872.0,0.0,1.0,0.0,0.0
2022092500,2305,54476,Chris Olave,(10:30) (Shotgun) J.Winston pass short left to C.Olave pushed ob at CAR 39 for 6 yards (J.Chinn).,3,3,1,NO,CAR,CAR,45,10:30,13,0,C,-1.0,,6,6,N,65,SHOTGUN,7.0,0.41589132,0.806685783,0.193314217,-0.001233537,0.001233537,3.322732852,0.55737751,,,,,pass short left,pass short left,52472.0,1.0,0.0,0.0,0.0
2022092500,2305,54476,Chris Olave,(10:30) (Shotgun) J.Winston pass short left to C.Olave pushed ob at CAR 39 for 6 yards (J.Chinn).,3,3,1,NO,CAR,CAR,45,10:30,13,0,C,-1.0,,6,6,N,65,SHOTGUN,7.0,0.41589132,0.806685783,0.193314217,-0.001233537,0.001233537,3.322732852,0.55737751,,,,,pass short left,pass short left,52417.0,0.0,0.0,0.0,1.0
2022102700,549,47852,Josh Oliver,(6:56) (Shotgun) L.Jackson pass short middle to J.Oliver to BLT 29 for 4 yards (L.David).,1,1,10,BAL,TB,BAL,25,6:56,7,3,C,4.0,,4,4,N,35,SHOTGUN,8.0,0.287728697,0.641023003,0.358976997,0.002222762,-0.002222762,1.373379507,-0.181973168,,,,,pass short middle,pass short middle,38588.0,1.0,0.0,0.0,0.0
2022103009,2993,54846,Armani Rogers,(6:57) T.Heinicke pass short left to A.Rogers ran ob at IND 17 for 13 yards (Y.Ngakoue).,4,1,10,WAS,IND,IND,30,6:57,16,7,C,-1.0,,13,13,N,40,SINGLEBACK,7.0,0.74429512,0.809859995,0.190140005,-0.013452776,0.013452776,4.015089699,0.846579125,,,,,pass short left,pass short left,43358.0,1.0,0.0,0.0,1.0
2022110609,367,41233,Mike Evans,(9:52) (Shotgun) T.Brady pass short middle to M.Evans to LA 11 for 13 yards (T.Rapp).,1,3,6,TB,LA,LA,24,9:52,0,0,C,11.0,,13,13,N,86,SHOTGUN,6.0,0.991532743,0.638075691,0.361924309,0.027407311,-0.027407311,3.748140029,1.394338455,,,,,pass short middle,pass short middle,47844.0,1.0,0.0,0.0,0.0
2022100205,627,42412,Tyler Lockett,(6:47) G.Smith pass short right to T.Lockett ran ob at SEA 38 for 13 yards (J.Okudah).,1,1,10,SEA,DET,SEA,25,6:47,6,7,C,11.0,,13,13,N,35,I_FORM,7.0,0.424205512,0.493308209,0.506691791,-0.018842667,0.018842667,1.371037089,0.787689234,,,,,pass short right,pass short right,52411.0,1.0,0.0,0.0,0.0
2022110605,804,48097,Jakobi Meyers,(14:16) (Shotgun) M.Jones pass short middle to J.Meyers to IND 31 for 6 yards (Z.Franklin).,2,2,9,NE,IND,IND,37,14:16,0,0,C,3.0,,6,6,N,47,EMPTY,6.0,0.873454213,0.639336661,0.360663339,0.006883524,-0.006883524,2.954595033,0.276385238,,,,,pass short middle,pass short middle,46304.0,1.0,0.0,0.0,0.0
2022091807,233,54473,Drake London,(10:03) (Shotgun) M.Mariota pass short left to D.London pushed ob at LA 18 for 10 yards (D.Long).,1,2,7,ATL,LA,LA,28,10:03,0,0,C,10.0,,10,10,N,38,SHOTGUN,6.0,0.78948617,0.694235628,0.305764372,-0.02740301,0.02740301,3.971189551,0.994530394,,,,,pass short left,pass short left,47862.0,1.0,0.0,0.0,0.0
2022100208,1303,46071,Saquon Barkley,(6:45) (Shotgun) D.Jones pass short right to S.Barkley to CHI 12 for 15 yards (Ja.Jones).,2,3,9,NYG,CHI,CHI,27,6:45,7,6,C,-8.0,,15,15,N,37,SHOTGUN,5.0,0.982244313,0.677151989,0.322848011,0.027673215,-0.027673215,3.292860323,1.735102424,,,,,pass short right,pass short right,54778.0,1.0,0.0,0.0,0.0
2022100208,1303,46071,Saquon Barkley,(6:45) (Shotgun) D.Jones pass short right to S.Barkley to CHI 12 for 15 yards (Ja.Jones).,2,3,9,NYG,CHI,CHI,27,6:45,7,6,C,-8.0,,15,15,N,37,SHOTGUN,5.0,0.982244313,0.677151989,0.322848011,0.027673215,-0.027673215,3.292860323,1.735102424,,,,,pass short right,pass short right,45345.0,0.0,0.0,0.0,1.0
2022100213,2283,44874,JuJu Smith-Schuster,(13:05) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster to TB 30 for 19 yards (A.Winfield).,3,3,10,KC,TB,TB,49,13:05,17,28,C,-5.0,,19,19,N,61,SHOTGUN,5.0,0.958785832,0.117854677,0.882145323,-0.024398392,0.024398392,1.605704115,2.605941892,,,,,pass short left,pass short left,52453.0,1.0,0.0,0.0,0.0
2022091103,5015,47849,Diontae Johnson,(:51) (Shotgun) M.Trubisky pass short left to D.Johnson to PIT 29 for 9 yards (C.Awuzie).,5,2,10,PIT,CIN,PIT,20,0:51,20,20,C,10.0,,9,9,N,30,SHOTGUN,5.0,0.334656388,0.595018263,0.404981737,-0.012473246,0.012473246,0.20168833,-0.063716616,,,,,pass short left,pass short left,44872.0,1.0,0.0,0.0,0.0
2022100300,158,44881,Cooper Kupp,(13:08) (Shotgun) M.Stafford pass short middle to C.Kupp to SF 45 for 10 yards (D.Lenoir). 0 yac,1,3,1,LA,SF,LA,45,13:08,0,0,C,10.0,,10,10,N,55,SHOTGUN,6.0,0.578016818,0.521722864,0.478277136,-0.026229564,0.026229564,2.35760785,0.896154637,,,,,pass short middle,pass short middle,53601.0,1.0,0.0,0.0,0.0
2022091107,3718,45268,Patrick Ricard,"(4:11) (Shotgun) L.Jackson pass short left to P.Ricard to BLT 10 for 7 yards (K.Alexander, C.Mosley).",4,1,14,BAL,NYJ,BAL,3,4:11,3,24,C,2.0,,7,7,N,107,PISTOL,7.0,0.119540438,0.001398131,0.998601869,0.000136977,-0.000136977,-0.532878599,0.435391174,,,,,pass short left,pass short left,42467.0,1.0,0.0,0.0,0.0
2022091107,3718,45268,Patrick Ricard,"(4:11) (Shotgun) L.Jackson pass short left to P.Ricard to BLT 10 for 7 yards (K.Alexander, C.Mosley).",4,1,14,BAL,NYJ,BAL,3,4:11,3,24,C,2.0,,7,7,N,107,PISTOL,7.0,0.119540438,0.001398131,0.998601869,0.000136977,-0.000136977,-0.532878599,0.435391174,,,,,pass short left,pass short left,41243.0,0.0,1.0,0.0,0.0
2022091901,2515,47834,A.J. Brown,(6:51) (Shotgun) J.Hurts pass short middle to A.Brown pushed ob at MIN 26 for 23 yards (C.Bynum).,3,2,6,PHI,MIN,MIN,49,6:51,24,7,C,5.0,,23,23,N,59,SHOTGUN,6.0,0.539295077,0.953756646,0.046243354,0.010176843,-0.010176843,2.760399699,1.698887219,,,,,pass short middle,pass short middle,53554.0,1.0,0.0,0.0,0.0
2022091901,2515,47834,A.J. Brown,(6:51) (Shotgun) J.Hurts pass short middle to A.Brown pushed ob at MIN 26 for 23 yards (C.Bynum).,3,2,6,PHI,MIN,MIN,49,6:51,24,7,C,5.0,,23,23,N,59,SHOTGUN,6.0,0.539295077,0.953756646,0.046243354,0.010176843,-0.010176843,2.760399699,1.698887219,,,,,pass short middle,pass short middle,42388.0,0.0,0.0,0.0,1.0
2022091807,428,53678,Ben Skowronek,(6:04) M.Stafford pass short right to B.Skowronek ran ob at ATL 36 for 8 yards (A.Ogundeji).,1,1,10,LA,ATL,ATL,44,6:04,0,0,C,-1.0,,8,8,N,66,I_FORM,7.0,0.785557151,0.787597431,0.212402569,0.015200455,-0.015200455,3.2945752,0.512003324,,,,,pass short right,pass short right,53611.0,1.0,0.0,0.0,0.0
2022100300,3269,43399,Tyler Higbee,(7:41) (Shotgun) M.Stafford pass short right to T.Higbee pushed ob at SF 49 for 6 yards (D.Greenlaw). 2 YAC,4,1,10,LA,SF,LA,45,7:41,17,9,C,4.0,,6,6,N,65,SHOTGUN,6.0,0.787976682,0.807577446,0.192422554,-4.02e-07,4.02e-07,2.510082737,0.14035047,,,,,pass short right,pass short right,47931.0,1.0,0.0,0.0,0.0
2022101300,3067,52474,Antonio Gibson,(9:08) (Shotgun) C.Wentz pass short middle to A.Gibson to WAS 42 for 5 yards (N.Morrow).,4,3,6,WAS,CHI,WAS,37,9:08,7,6,C,4.0,,5,5,N,73,EMPTY,6.0,0.981306911,0.525812037,0.474187963,0.041037302,-0.041037302,0.807416052,-0.618411515,,,,,pass short middle,pass short middle,45345.0,1.0,0.0,0.0,0.0
2022110608,1202,44917,James Conner,(10:32) (Shotgun) K.Murray pass short middle to J.Conner to ARZ 19 for -2 yards (T.Woolen).,2,1,10,ARI,SEA,ARI,21,10:32,7,10,C,-2.0,,-2,-2,N,89,SHOTGUN,7.0,0.578929186,0.454086322,0.545913678,-0.035014927,0.035014927,1.25490578,-1.23687894,,,,,pass short middle,pass short middle,54618.0,1.0,0.0,0.0,0.0
2022103011,548,46071,Saquon Barkley,(6:59) (Shotgun) D.Jones pass short left to S.Barkley to NYG 18 for -3 yards (R.Neal).,1,3,9,NYG,SEA,NYG,21,6:59,0,0,C,-5.0,,-3,-3,N,31,EMPTY,4.0,0.987261951,0.651567768,0.348432232,0.028941024,-0.028941024,-0.620154868,-1.86356427,,,,,pass short left,pass short left,46711.0,1.0,0.0,0.0,0.0
2022091803,1645,53556,Kylen Granson,"(:24) (Shotgun) M.Ryan pass short right to K.Granson pushed ob at IND 45 for 6 yards (D.Lloyd). Penalty on IND-B.Smith, Illegal Formation, declined.",2,3,13,IND,JAX,IND,39,0:24,17,0,C,2.0,0.0,6,6,N,49,SHOTGUN,6.0,0.959248841,0.883567838,0.116432162,0.01165561,-0.01165561,0.588404245,-0.330197001,Illegal Formation,,46106.0,,pass short right,pass short right,54492.0,1.0,0.0,0.0,0.0
2022102302,777,44860,Joe Mixon,"(2:51) (No Huddle, Shotgun) J.Burrow pass short left to J.Mixon ran ob at CIN 47 for 14 yards (C.Armstrong). PENALTY on CIN, Illegal Shift, 5 yards, enforced at CIN 33 - No Play.",1,2,2,CIN,ATL,CIN,33,2:51,14,0,C,1.0,-5.0,14,-5,Y,77,EMPTY,6.0,,0.934090732,0.065909268,-0.002968766,0.002968766,1.632492717,-0.865333891,,,,,pass short left,pass short left,46278.0,1.0,0.0,0.0,0.0
2022102302,777,44860,Joe Mixon,"(2:51) (No Huddle, Shotgun) J.Burrow pass short left to J.Mixon ran ob at CIN 47 for 14 yards (C.Armstrong). PENALTY on CIN, Illegal Shift, 5 yards, enforced at CIN 33 - No Play.",1,2,2,CIN,ATL,CIN,33,2:51,14,0,C,1.0,-5.0,14,-5,Y,77,EMPTY,6.0,,0.934090732,0.065909268,-0.002968766,0.002968766,1.632492717,-0.865333891,,,,,pass short left,pass short left,52542.0,0.0,0.0,0.0,1.0
2022100200,451,47885,Alexander Mattison,"(8:19) (Shotgun) K.Cousins pass short left to A.Mattison for 15 yards, TOUCHDOWN.",1,3,15,MIN,NO,NO,15,8:19,0,0,C,0.0,,15,15,N,95,EMPTY,4.0,0.953915477,0.338681206,0.661318794,-0.071652137,0.071652137,3.334562997,3.665437003,,,,,pass short left,pass short left,40017.0,0.0,0.0,0.0,1.0
